mdb_source_id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,name,note,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features
1460,gtfs-rt,tu,CA,Ontario,Hamilton,Hamilton Street Railway,,,723,https://opendata.hamilton.ca/GTFS-RT/GTFS_TripUpdates.pb,0,,,,,43.156343,43.326073,-80.031354,-79.692514,2022-03-16T22:06:57+00:00,,
1461,gtfs-rt,vp,US,Minnesota,Duluth,Duluth Transit,,,301,https://duluthtransit.com/gtfsrt/Vehicle/VehiclePositions.pb,0,,,,https://www.duluthtransit.com/home/doing-business/developer-resources/,46.654703,46.855417,-92.290788,-92.009608,2022-03-15T21:14:15+00:00,,
1462,gtfs-rt,sa,US,Minnesota,Duluth,Duluth Transit,,,301,https://duluthtransit.com/gtfsrt/Alert/Alerts.pb,0,,,,https://www.duluthtransit.com/home/doing-business/developer-resources/,46.654703,46.855417,-92.290788,-92.009608,2022-03-15T21:14:15+00:00,,
1463,gtfs-rt,tu,US,Minnesota,Duluth,Duluth Transit,,,301,https://duluthtransit.com/gtfsrt/TripUpdate/TripUpdates.pb,0,,,,https://www.duluthtransit.com/home/doing-business/developer-resources/,46.654703,46.855417,-92.290788,-92.009608,2022-03-15T21:14:15+00:00,,
1464,gtfs-rt,tu,US,North Carolina,Durham,GoDurham,,,377,https://api.goswift.ly/real-time/godurham/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,35.793469,36.101322,-78.996621,-78.70905,2022-03-16T15:27:09+00:00,,
1465,gtfs-rt,vp,US,North Carolina,Durham,GoDurham,,,377,https://api.goswift.ly/real-time/godurham/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,35.793469,36.101322,-78.996621,-78.70905,2022-03-16T15:27:09+00:00,,
1466,gtfs-rt,vp,CA,Ontario,Durham,Durham Region Transit,,,726,https://drtonline.durhamregiontransit.com/gtfsrealtime/VehiclePositions,0,,,,https://opendata.durham.ca/search?q=service%20alert,43.774936,44.112316,-79.252857,-78.674384,2022-03-16T22:07:08+00:00,,
1467,gtfs-rt,sa,CA,Ontario,Durham,Durham Region Transit,,,726,https://maps.durham.ca/OpenDataGTFS/alerts.pb,0,,,,https://opendata.durham.ca/search?q=service%20alert,43.774936,44.112316,-79.252857,-78.674384,2022-03-16T22:07:08+00:00,,
1468,gtfs-rt,tu,CA,Ontario,Durham,Durham Region Transit,,,726,https://drtonline.durhamregiontransit.com/gtfsrealtime/TripUpdates,0,,,,https://opendata.durham.ca/search?q=service%20alert,43.774936,44.112316,-79.252857,-78.674384,2022-03-16T22:07:08+00:00,,
1469,gtfs-rt,tu,US,New Mexico,Albuquerque,ABQ RIDE,,,166,https://api.goswift.ly/real-time/abq-ride/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,34.951438,35.243993,-106.753875,-106.489192,2022-03-14T21:15:31+00:00,,
1470,gtfs-rt,vp,US,New Mexico,Albuquerque,ABQ RIDE,,,166,https://api.goswift.ly/real-time/abq-ride/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,34.951438,35.243993,-106.753875,-106.489192,2022-03-14T21:15:31+00:00,,
1471,gtfs-rt,vp,CA,Québec,La Pêche,Transcollines,,,739,http://67.212.79.244:8080/hermes_st_Transcollines/pb/vehiclePositions.pb,0,,,,https://github.com/transcollines/GTFS-RT/blob/master/LICENCE.MD,45.407263,45.919647,-77.076473,-75.617139,2022-03-17T13:15:38+00:00,,
1472,gtfs-rt,tu,CA,Québec,La Pêche,Transcollines,,,739,http://67.212.79.244:8080/hermes_st_Transcollines/pb/tripUpdates.pb,0,,,,https://github.com/transcollines/GTFS-RT/blob/master/LICENCE.MD,45.407263,45.919647,-77.076473,-75.617139,2022-03-17T13:15:38+00:00,,
1473,gtfs-rt,tu,US,Louisiana,Shreveport,Shreveport Area Transit System (SporTran),,,1060,https://sportranbus.com/gtfs-rt/tripupdates,0,,,,,32.381981,32.561997,-93.888974,-93.628643,2022-03-17T19:49:47+00:00,,
1474,gtfs-rt,vp,US,Louisiana,Shreveport,Shreveport Area Transit System (SporTran),,,1060,https://sportranbus.com/gtfs-rt/vehiclepositions,0,,,,,32.381981,32.561997,-93.888974,-93.628643,2022-03-17T19:49:47+00:00,,
1475,gtfs-rt,sa,US,Louisiana,Shreveport,Shreveport Area Transit System (SporTran),,,1060,https://sportranbus.com/gtfs-rt/alerts,0,,,,,32.381981,32.561997,-93.888974,-93.628643,2022-03-17T19:49:47+00:00,,
1476,gtfs-rt,tu,US,Oregon,Tillamook,Tillamook County Transportation District ,,,246,https://api.goswift.ly/real-time/tillamook/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,44.92478774,46.19935,-124.0103714,-122.6770825,2022-03-15T17:43:41+00:00,,
1477,gtfs-rt,sa,US,Oregon,Tillamook,Tillamook County Transportation District ,,,246,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/tillamook-or-us/service_alerts.proto,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,44.92478774,46.19935,-124.0103714,-122.6770825,2022-03-15T17:43:41+00:00,,
1478,gtfs-rt,vp,US,Oregon,Tillamook,Tillamook County Transportation District ,,,246,https://api.goswift.ly/real-time/tillamook/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,44.92478774,46.19935,-124.0103714,-122.6770825,2022-03-15T17:43:41+00:00,,
1479,gtfs-rt,sa,US,California,Banning,City of Banning Pass Transit System,,,220,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/banning-ca-us/service_alerts.proto,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,33.90046637,33.93990647,-116.9751263,-116.7543268,2022-03-15T17:42:52+00:00,,
1480,gtfs-rt,tu,US,California,Banning,City of Banning Pass Transit System,,,220,https://api.goswift.ly/real-time/banning/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,33.90046637,33.93990647,-116.9751263,-116.7543268,2022-03-15T17:42:52+00:00,,
1481,gtfs-rt,vp,US,California,Banning,City of Banning Pass Transit System,,,220,https://api.goswift.ly/real-time/banning/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,33.90046637,33.93990647,-116.9751263,-116.7543268,2022-03-15T17:42:52+00:00,,
1482,gtfs-rt,sa,US,Oregon,Bend,Cascades East Transit,,,138,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/cascadeseast-or-us/service_alerts.proto,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,43.67033,44.77793092,-121.678688,-120.842453,2022-03-14T21:13:24+00:00,,
1483,gtfs-rt,tu,US,Oregon,Bend,Cascades East Transit,,,138,https://api.goswift.ly/real-time/coic/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,43.67033,44.77793092,-121.678688,-120.842453,2022-03-14T21:13:24+00:00,,
1484,gtfs-rt,vp,US,Oregon,Bend,Cascades East Transit,,,138,https://api.goswift.ly/real-time/coic/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,43.67033,44.77793092,-121.678688,-120.842453,2022-03-14T21:13:24+00:00,,
1485,gtfs-rt,sa,US,California,Redding,Redding Area Bus Authority,,,114,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/redding-ca-us/service_alerts.proto,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,40.43253973,40.888921,-122.5709697,-121.65358,2022-03-14T21:12:30+00:00,,
1486,gtfs-rt,vp,US,California,Redding,Redding Area Bus Authority,,,114,https://api.goswift.ly/real-time/redding/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,40.43253973,40.888921,-122.5709697,-121.65358,2022-03-14T21:12:30+00:00,,
1487,gtfs-rt,tu,US,California,Redding,Redding Area Bus Authority,,,114,https://api.goswift.ly/real-time/redding/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,40.43253973,40.888921,-122.5709697,-121.65358,2022-03-14T21:12:30+00:00,,
1488,gtfs-rt,tu,US,Ohio,Cincinnati,Cincinnati Metro,,,307,https://tmgtfsprd.sorttrpcloud.com/TMGTFSRealTimeWebService/tripupdate/tripupdates.pb,0,,,,,39.06428,39.35716,-84.793912,-84.259938,2022-03-15T21:14:24+00:00,,
1489,gtfs-rt,vp,US,Ohio,Cincinnati,Cincinnati Metro,,,307,https://tmgtfsprd.sorttrpcloud.com/TMGTFSRealTimeWebService/vehicle/vehiclepositions.pb,0,,,,,39.06428,39.35716,-84.793912,-84.259938,2022-03-15T21:14:24+00:00,,
1490,gtfs-rt,sa,US,Ohio,Cincinnati,Cincinnati Metro,,,307,https://tmgtfsprd.sorttrpcloud.com/TMGTFSRealTimeWebService/alert/alerts.pb,0,,,,,39.06428,39.35716,-84.793912,-84.259938,2022-03-15T21:14:24+00:00,,
1491,gtfs-rt,vp,US,California,,Lake Transit Authority,,,68,https://api.goswift.ly/real-time/lake-county/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,38.542878,39.1896831,-123.2264562,-122.475567,2022-03-14T20:10:32+00:00,,
1492,gtfs-rt,tu,US,California,,Lake Transit Authority,,,68,https://api.goswift.ly/real-time/lake-county/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,38.542878,39.1896831,-123.2264562,-122.475567,2022-03-14T20:10:32+00:00,,
1493,gtfs-rt,vp,US,California,Humbolt County,Humboldt Transit,Redwood Transit System,,19,https://api.goswift.ly/real-time/redwood/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,40.0680453,41.06144811,-124.223417,-123.631606,2022-03-14T20:06:35+00:00,,
1494,gtfs-rt,sa,US,California,Humbolt County,Humboldt Transit,Redwood Transit System,,19,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/humboldtcounty-ca-us/service_alerts.proto,0,,,,,40.0680453,41.06144811,-124.223417,-123.631606,2022-03-14T20:06:35+00:00,,
1495,gtfs-rt,tu,US,California,Humbolt County,Humboldt Transit,Redwood Transit System,,19,https://api.goswift.ly/real-time/redwood/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,40.0680453,41.06144811,-124.223417,-123.631606,2022-03-14T20:06:35+00:00,,
1496,gtfs-rt,vp,CA,Alberta,Edmonton,Edmonton Transit System,,,714,http://gtfs.edmonton.ca/TMGTFSRealTimeWebService/Vehicle/VehiclePositions.pb,0,,,,https://www.edmonton.ca/transportation/Web-version2.1-OpenDataAgreement.pdf,53.302688,53.704407,-113.934884,-113.218139,2022-03-16T22:06:03+00:00,,
1497,gtfs-rt,sa,CA,Alberta,Edmonton,Edmonton Transit System,,,714,http://gtfs.edmonton.ca/TMGTFSRealTimeWebService/Alert/Alerts.pb,0,,,,https://www.edmonton.ca/transportation/Web-version2.1-OpenDataAgreement.pdf,53.302688,53.704407,-113.934884,-113.218139,2022-03-16T22:06:03+00:00,,
1498,gtfs-rt,tu,CA,Alberta,Edmonton,Edmonton Transit System,,,714,http://gtfs.edmonton.ca/TMGTFSRealTimeWebService/TripUpdate/TripUpdates.pb,0,,,,https://www.edmonton.ca/transportation/Web-version2.1-OpenDataAgreement.pdf,53.302688,53.704407,-113.934884,-113.218139,2022-03-16T22:06:03+00:00,,
1499,gtfs-rt,vp,US,Oregon,Newport,Lincoln County Transit,,,23,https://api.goswift.ly/real-time/lincoln-county/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,44.3116263,45.01935811,-124.105423,-123.10286,2022-03-14T20:06:48+00:00,,
1500,gtfs-rt,tu,US,Oregon,Newport,Lincoln County Transit,,,23,https://api.goswift.ly/real-time/lincoln-county/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,44.3116263,45.01935811,-124.105423,-123.10286,2022-03-14T20:06:48+00:00,,
1501,gtfs-rt,sa,US,Oregon,Newport,Lincoln County Transit,,,23,http://gtfs-realtime.trilliumtransit.com/gtfs-realtime/feed/lincolncounty-or-us/service_alerts.proto,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,44.3116263,45.01935811,-124.105423,-123.10286,2022-03-14T20:06:48+00:00,,
1502,gtfs-rt,vp,US,Vermont,Rutland,Marble Valley Regional Transit District (MVRTD),,,430,https://api.goswift.ly/real-time/marble-valley/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,43.16363,44.01075486,-73.27599,-72.70519444,2022-03-16T15:33:48+00:00,,
1503,gtfs-rt,tu,US,Vermont,Rutland,Marble Valley Regional Transit District (MVRTD),,,430,https://api.goswift.ly/real-time/marble-valley/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,43.16363,44.01075486,-73.27599,-72.70519444,2022-03-16T15:33:48+00:00,,
1504,gtfs-rt,vp,US,Oregon,Tillamook,Sunset Empire Transportation District,,,246,https://api.goswift.ly/real-time/setd/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,44.92478774,46.19935,-124.0103714,-122.6770825,2022-03-15T17:43:41+00:00,,
1505,gtfs-rt,tu,US,Oregon,Tillamook,Sunset Empire Transportation District,,,246,https://api.goswift.ly/real-time/setd/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,44.92478774,46.19935,-124.0103714,-122.6770825,2022-03-15T17:43:41+00:00,,
1506,gtfs-rt,vp,US,California,Merced,Merced County Transit (The Bus),,,86,https://thebuslive.com/gtfs-rt/vehiclepositions,0,,,,,36.96450334,37.52178552,-121.02024,-120.248,2022-03-14T20:11:42+00:00,,
1507,gtfs-rt,sa,US,California,Merced,Merced County Transit (The Bus),,,86,https://thebuslive.com/gtfs-rt/alerts,0,,,,,36.96450334,37.52178552,-121.02024,-120.248,2022-03-14T20:11:42+00:00,,
1508,gtfs-rt,vp,US,California,Bakersfield,Kern Transit,,,47,https://api.goswift.ly/real-time/kern-transit/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,34.41367413,35.77525384,-119.694137,-117.6462533,2022-03-14T20:08:17+00:00,,
1509,gtfs-rt,tu,US,California,Bakersfield,Kern Transit,,,47,https://api.goswift.ly/real-time/kern-transit/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,34.41367413,35.77525384,-119.694137,-117.6462533,2022-03-14T20:08:17+00:00,,
1510,gtfs-rt,vp,US,Vermont,Rockingham,The Current,,,428,https://api.goswift.ly/real-time/thecurrent/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,42.7664048,43.704185,-73.19800976,-72.22736468,2022-03-16T15:33:43+00:00,,
1511,gtfs-rt,tu,US,Vermont,Rockingham,The Current,,,428,https://api.goswift.ly/real-time/thecurrent/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,42.7664048,43.704185,-73.19800976,-72.22736468,2022-03-16T15:33:43+00:00,,
1512,gtfs-rt,vp,US,Vermont,Bennington,Green Mountain Community Network,,,539,https://api.goswift.ly/real-time/bennington-gmcn/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,42.69515,43.18856394,-73.247172,-72.85192914,2022-03-16T17:27:59+00:00,,
1513,gtfs-rt,tu,US,Vermont,Bennington,Green Mountain Community Network,,,539,https://api.goswift.ly/real-time/bennington-gmcn/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,42.69515,43.18856394,-73.247172,-72.85192914,2022-03-16T17:27:59+00:00,,
1514,gtfs-rt,vp,US,Vermont,Burlington,Green Mountain Transit Agency,,,629,https://api.goswift.ly/real-time/green-mountain/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,44.010319,44.99747,-73.29892,-72.02065,2022-03-16T20:11:27+00:00,,
1515,gtfs-rt,tu,US,Vermont,Burlington,Green Mountain Transit Agency,,,629,https://api.goswift.ly/real-time/green-mountain/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,44.010319,44.99747,-73.29892,-72.02065,2022-03-16T20:11:27+00:00,,
1516,gtfs-rt,vp,US,Massachusetts,,Merrimack Valley Regional Transit Authority (MVRTA),,,445,https://api.goswift.ly/real-time/massdot-mvrta/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,42.349565,42.91025403,-71.31397841,-70.81036308,2022-03-16T15:34:30+00:00,,
1517,gtfs-rt,tu,US,Massachusetts,,Merrimack Valley Regional Transit Authority (MVRTA),,,445,https://api.goswift.ly/real-time/massdot-mvrta/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,42.349565,42.91025403,-71.31397841,-70.81036308,2022-03-16T15:34:30+00:00,,
1518,gtfs-rt,vp,US,Hawaii,Honolulu,TheBus,,,10,https://api.goswift.ly/real-time/thebus/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,21.255957,21.70327,-158.228463,-157.662429,2022-03-14T20:04:46+00:00,,
1519,gtfs-rt,tu,US,Hawaii,Honolulu,TheBus,,,10,https://api.goswift.ly/real-time/thebus/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,21.255957,21.70327,-158.228463,-157.662429,2022-03-14T20:04:46+00:00,,
1520,gtfs-rt,tu,CA,Ontario,Waterloo,Grand River Transit,,,721,http://webapps.regionofwaterloo.ca/api/grt-routes/api/tripupdates,0,,,,https://www.regionofwaterloo.ca/en/regional-government/open-data.aspx,43.335858,43.600215,-80.71477,-80.274613,2022-03-16T22:06:37+00:00,,
1521,gtfs-rt,vp,CA,Ontario,Waterloo,Grand River Transit,,,721,http://webapps.regionofwaterloo.ca/api/grt-routes/api/vehiclepositions,0,,,,https://www.regionofwaterloo.ca/en/regional-government/open-data.aspx,43.335858,43.600215,-80.71477,-80.274613,2022-03-16T22:06:37+00:00,,
1522,gtfs-rt,tu,US,California,Napa,VINE Transit,,,1288,https://api.goswift.ly/real-time/napa-valley/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,37.925323,38.583539,-122.5797549,-122.0415187,2022-05-23T16:46:03+00:00,,
1523,gtfs-rt,vp,US,California,Napa,VINE Transit,,,1288,https://api.goswift.ly/real-time/napa-valley/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,,https://www.goswift.ly/api-license,37.925323,38.583539,-122.5797549,-122.0415187,2022-05-23T16:46:03+00:00,,
1524,gtfs-rt,tu,US,Ohio,Cleveland,Greater Cleveland Regional Transit Authority,,,406,http://gtfs.gcrta.org/TMGTFSRealTimeWebService/TripUpdate/TripUpdates.pb,0,,,,,41.227828,41.637051,-81.96736,-81.437811,2022-03-16T15:32:25+00:00,,
1525,gtfs-rt,sa,US,Ohio,Cleveland,Greater Cleveland Regional Transit Authority,,,406,http://gtfs.gcrta.org/TMGTFSRealTimeWebService/Alert/Alerts.pb,0,,,,,41.227828,41.637051,-81.96736,-81.437811,2022-03-16T15:32:25+00:00,,
1526,gtfs-rt,vp,US,Ohio,Cleveland,Greater Cleveland Regional Transit Authority,,,406,http://gtfs.gcrta.org/TMGTFSRealTimeWebService/Vehicle/VehiclePositions.pb,0,,,,,41.227828,41.637051,-81.96736,-81.437811,2022-03-16T15:32:25+00:00,,
1527,gtfs-rt,tu,US,Florida,Tampa,Hillsborough Area Regional Transit,,,325,http://api.tampa.onebusaway.org:8088/trip-updates,0,,,,,27.70568,28.195743,-82.584777,-82.210817,2022-03-15T21:15:16+00:00,,
1528,gtfs-rt,vp,US,Florida,Tampa,Hillsborough Area Regional Transit,,,325,http://api.tampa.onebusaway.org:8088/vehicle-positions,0,,,,,27.70568,28.195743,-82.584777,-82.210817,2022-03-15T21:15:16+00:00,,
1529,gtfs-rt,tu,US,New York,,Suffolk County Transit,,,548,http://gtfsrealtime.suffolkcountyny.gov:8080/gtfsrealtime/TripUpdates,0,,,,https://www.suffolkcountyny.gov/Departments/Public-Works/Transportation/Terms-and-Conditions,40.623699,41.155227,-73.437479,-71.859667,2022-03-16T17:28:15+00:00,,
1530,gtfs-rt,vp,US,New York,,Suffolk County Transit,,,548,http://gtfsrealtime.suffolkcountyny.gov:8080/gtfsrealtime/VehiclePositions,0,,,,https://www.suffolkcountyny.gov/Departments/Public-Works/Transportation/Terms-and-Conditions,40.623699,41.155227,-73.437479,-71.859667,2022-03-16T17:28:15+00:00,,
1531,gtfs-rt,vp,US,California,Mountain View,Mountain View Transportation Management Association (MVgo),,,60,https://ridemvgo.org/gtfs-rt/vehiclepositions,0,,,,,37.38765551,37.4314289,-122.1115913,-122.0475837,2022-03-14T20:09:13+00:00,,
1532,gtfs-rt,sa,US,California,Mountain View,Mountain View Transportation Management Association (MVgo),,,60,https://ridemvgo.org/gtfs-rt/alerts,0,,,,,37.38765551,37.4314289,-122.1115913,-122.0475837,2022-03-14T20:09:13+00:00,,
1533,gtfs-rt,tu,US,California,Mountain View,Mountain View Transportation Management Association (MVgo),,,60,https://ridemvgo.org/gtfs-rt/tripupdates,0,,,,,37.38765551,37.4314289,-122.1115913,-122.0475837,2022-03-14T20:09:13+00:00,,
